0,1,2,3,4
$RQOBS,000007.3209,39273,2968,*45
$RQOBS,000007.3325,39291,3055,*40
$RQOBS,000007.3441,39442,2964,*47
$RQOBS,000007.3557,39326,2911,*46
$RQOBS,000007.3673,39239,2904,*48
$RQOBS,000007.3788,39181,2969,*46
$RQOBS,000007.3905,39244,3037,*44
$RQOBS,000007.4020,39376,3059,*45
$RQOBS,000007.4136,39188,2942,*42
$RQOBS,000007.4252,39218,2932,*4E
$RQOBS,000007.4368,39200,2819,*47
$RQOBS,000007.4484,39344,2937,*4E
$RQOBS,000007.4600,39408,3167,*43
$RQOBS,000007.4716,39355,3337,*4D
$RQOBS,000007.4832,39385,3259,*40
$RQOBS,000007.4948,39313,2974,*46
$RQOBS,000007.5064,39300,2952,*46
$RQOBS,000007.5180,39360,2874,*4E
$RQOBS,000007.5296,39347,2666,*42
$RQOBS,000007.5412,39388,2957,*46
$RQOBS,000007.5528,39366,3047,*47
$RQOBS,000007.5644,39308,3025,*42
$RQOBS,000007.5760,39458,2998,*49
$RQOBS,000007.5876,39245,2885,*46
$RQOBS,000007.5992,39129,2889,*48
$RQOBS,000007.6108,39299,2976,*49
$RQOBS,000007.6224,39373,2909,*49
$RQOBS,000007.6340,39237,2778,*43
$RQOBS,000007.6456,39268,2960,*4E
$RQOBS,000007.6572,39412,3016,*4B
$RQOBS,000007.6688,39355,2912,*45
$RQOBS,000007.6804,39255,2963,*48
$RQOBS,000007.6920,39221,2980,*41
$RQOBS,000007.7036,39295,2937,*4D
$RQOBS,000007.7152,39352,2921,*43
$RQOBS,000007.7267,39276,2810,*42
$RQOBS,000007.7383,39290,2874,*43
$RQOBS,000007.7499,39314,2885,*4C
$RQOBS,000007.7615,39302,2980,*49
$RQOBS,000007.7731,39403,3102,*4B
$RQOBS,000007.7847,39368,3005,*49
$RQOBS,000007.7963,39298,2982,*47
$RQOBS,000007.8079,39282,2956,*48
$RQOBS,000007.8195,39361,2951,*40
$RQOBS,000007.8311,39436,2829,*45
$RQOBS,000007.8427,39389,2916,*49
$RQOBS,000007.8543,39261,2955,*4A
$RQOBS,000007.8659,39386,2977,*4A
$RQOBS,000007.8775,39398,2992,*41
$RQOBS,000007.8891,39307,2748,*4B
$RQOBS,000007.9007,39334,2813,*4C
$RQOBS,000007.9123,39223,2949,*42
$RQOBS,000007.9239,39254,2859,*4A
$RQOBS,000007.9355,39337,2761,*41
$RQOBS,000007.9471,39279,2952,*45
$RQOBS,000007.9587,39293,3134,*40
$RQOBS,000007.9703,39297,3085,*41
$RQOBS,000007.9819,39312,2760,*44
$RQOBS,000007.9935,39279,2826,*4A
$RQOBS,000008.0051,39303,3079,*48
$RQOBS,000008.0166,39342,2874,*4C
$RQOBS,000008.0283,39343,2774,*4A
$RQOBS,000008.0399,39412,2729,*4B
$RQOBS,000008.0515,39234,2807,*48
$RQOBS,000008.0630,39146,2977,*4C
$RQOBS,000008.0747,39183,3022,*4C
$RQOBS,000008.0862,39285,3120,*42
$RQOBS,000008.0978,39212,3098,*44
$RQOBS,000008.1094,39332,2894,*48
$RQOBS,000008.1211,39310,2811,*4A
$RQOBS,000008.1327,39169,2798,*4C
$RQOBS,000008.1443,39166,2827,*4D
$RQOBS,000008.1559,39214,2926,*41
$RQOBS,000008.1675,39262,2819,*40
$RQOBS,000008.1791,39282,2733,*42
$RQOBS,000008.1906,39255,2721,*4B
$RQOBS,000008.2022,39301,2838,*40
$RQOBS,000008.2138,39418,3001,*46
$RQOBS,000008.2254,39473,3106,*44
$RQOBS,000008.2370,39443,2894,*43
$RQOBS,000008.2486,39359,2817,*4A
$RQOBS,000008.2602,39351,2967,*4A
$RQOBS,000008.2718,39389,3030,*4F
$RQOBS,000008.2834,39278,3037,*46
$RQOBS,000008.2950,39310,2944,*46
$RQOBS,000008.3066,39354,2914,*4E
$RQOBS,000008.3182,39418,2813,*4C
$RQOBS,000008.3298,39337,2701,*42
$RQOBS,000008.3414,39273,2739,*4A
$RQOBS,000008.3530,39280,2808,*4C
$RQOBS,000008.3646,39290,2755,*48
$RQOBS,000008.3762,39282,2780,*44
$RQOBS,000008.3878,39340,2951,*4D
$RQOBS,000008.3994,39306,2717,*40
$RQOBS,000008.4110,39155,2677,*40
$RQOBS,000008.4226,39145,2805,*4C
$RQOBS,000008.4342,39317,2793,*4A
$RQOBS,000008.4458,39298,2794,*47
$RQOBS,000008.4574,39168,2731,*4B
$RQOBS,000008.4690,39129,2664,*46
$RQOBS,000008.4806,39130,2549,*43
$RQOBS,000008.4922,39264,2761,*4E
$RQOBS,000008.5038,39436,2780,*43
$RQOBS,000008.5154,39347,2697,*4E
$RQOBS,000008.5270,39253,2825,*48
$RQOBS,000008.5386,39238,2975,*49
$RQOBS,000008.5502,39236,2832,*4F
$RQOBS,000008.5618,39344,2758,*40
$RQOBS,000008.5734,39330,2805,*4B
$RQOBS,000008.5850,39285,2910,*4C
$RQOBS,000008.5965,39370,3133,*48
$RQOBS,000008.6081,39388,3041,*4B
$RQOBS,000008.6197,39289,3022,*48
$RQOBS,000008.6313,39356,3033,*45
$RQOBS,000008.6429,39399,3025,*4F
$RQOBS,000008.6545,39372,2943,*49
$RQOBS,000008.6661,39369,2667,*4F
$RQOBS,000008.6777,39298,2674,*44
$RQOBS,000008.6893,39240,2720,*44
$RQOBS,000008.7009,39275,2683,*40
$RQOBS,000008.7125,39410,2736,*45
$RQOBS,000008.7241,39337,2683,*49
$RQOBS,000008.7357,39317,2682,*4C
$RQOBS,000008.7473,39325,2861,*4F
$RQOBS,000008.7589,39355,2937,*4E
$RQOBS,000008.7705,39350,2772,*42
$RQOBS,000008.7821,39344,2706,*4D
$RQOBS,000008.7937,39397,2729,*48
$RQOBS,000008.8053,39444,2629,*44
$RQOBS,000008.8169,39413,2719,*4C
$RQOBS,000008.8285,39439,2839,*48
$RQOBS,000008.8401,39332,2661,*4D
$RQOBS,000008.8517,39178,2535,*45
$RQOBS,000008.8633,39243,2579,*43
$RQOBS,000008.8749,39374,3022,*40
$RQOBS,000008.8865,39173,2927,*49
$RQOBS,000008.8981,39217,2787,*47
$RQOBS,000008.9097,39232,2697,*4F
$RQOBS,000008.9213,39253,2566,*4B
$RQOBS,000008.9329,39222,2758,*4A
$RQOBS,000008.9445,39201,2900,*45
$RQOBS,000008.9561,39244,2738,*46
$RQOBS,000008.9677,39221,2755,*4A
$RQOBS,000008.9793,39203,2713,*43
$RQOBS,000008.9909,39229,2586,*48
$RQOBS,000009.0025,39171,2486,*48
$RQOBS,000009.0141,39192,2652,*4D
$RQOBS,000009.0257,39229,2925,*45
$RQOBS,000009.0373,39304,2787,*4A
$RQOBS,000009.0489,39340,2696,*49
$RQOBS,000009.0605,39282,2701,*4F
$RQOBS,000009.0721,39365,2801,*4F
$RQOBS,000009.0837,39365,2774,*4A
$RQOBS,000009.0953,39400,2768,*40
$RQOBS,000009.1069,39395,2612,*46
$RQOBS,000009.1185,39305,2417,*4B
$RQOBS,000009.1301,39272,2578,*4C
$RQOBS,000009.1417,39295,2883,*4C
$RQOBS,000009.1533,39322,2950,*49
$RQOBS,000009.1649,39385,2663,*45
$RQOBS,000009.1765,39299,2539,*4A
$RQOBS,000009.1881,39324,2529,*49
$RQOBS,000009.1997,39220,2743,*44
$RQOBS,000009.2113,39218,2743,*48
$RQOBS,000009.2229,39402,2543,*4D
$RQOBS,000009.2344,39310,2685,*4A
$RQOBS,000009.2461,39293,2778,*43
$RQOBS,000009.2577,39402,2729,*4F
$RQOBS,000009.2692,39329,2527,*45
$RQOBS,000009.2808,39316,2833,*4C
$RQOBS,000009.2924,39333,2987,*4A
$RQOBS,000009.3040,39340,2775,*47
$RQOBS,000009.3156,39396,2622,*49
$RQOBS,000009.3272,39412,2643,*40
$RQOBS,000009.3388,39388,2762,*42
$RQOBS,000009.3504,39250,2849,*42
$RQOBS,000009.3621,39240,2632,*45
$RQOBS,000009.3736,39208,2534,*4B
$RQOBS,000009.3852,39346,2448,*47
$RQOBS,000009.3968,39414,2654,*40
$RQOBS,000009.4084,39447,2776,*4B
$RQOBS,000009.4200,39326,2626,*41
$RQOBS,000009.4316,39148,2685,*44
$RQOBS,000009.4432,39235,2517,*44
$RQOBS,000009.4548,39185,2633,*45
$RQOBS,000009.4664,39201,2858,*44
$RQOBS,000009.4780,39247,2712,*4C
$RQOBS,000009.4896,39211,2778,*4B
$RQOBS,000009.5012,39358,2765,*4E
$RQOBS,000009.5128,39404,2614,*4F
$RQOBS,000009.5244,39363,2695,*49
$RQOBS,000009.5360,39377,2671,*41
$RQOBS,000009.5476,39256,2734,*43
$RQOBS,000009.5592,39249,2707,*46
$RQOBS,000009.5708,39200,2509,*46
$RQOBS,000009.5824,39231,2608,*47
$RQOBS,000009.5940,39341,2686,*44
$RQOBS,000009.6056,39352,2544,*46
$RQOBS,000009.6172,39302,2471,*43
$RQOBS,000009.6288,39367,2582,*4B
$RQOBS,000009.6404,39292,2588,*48
$RQOBS,000009.6520,39299,2708,*4E
$RQOBS,000009.6636,39399,2692,*49
$RQOBS,000009.6752,39228,2490,*41
$RQOBS,000009.6868,39298,2546,*46
$RQOBS,000009.6984,39357,2693,*4C
$RQOBS,000009.7100,39511,2733,*46
$RQOBS,000009.7215,39456,2755,*43
$RQOBS,000009.7332,39418,2816,*45
$RQOBS,000009.7447,39342,2788,*40
$RQOBS,000009.7563,39295,2798,*4D
$RQOBS,000009.7679,39330,2758,*47
$RQOBS,000009.7795,39320,2743,*4F
$RQOBS,000009.7911,39276,2582,*40
$RQOBS,000009.8027,39338,2592,*49
$RQOBS,000009.8143,39414,2615,*4F
$RQOBS,000009.8259,39412,2378,*4F
$RQOBS,000009.8376,39295,2319,*4D
$RQOBS,000009.8491,39373,2421,*46
$RQOBS,000009.8607,39374,2574,*4D
$RQOBS,000009.8723,39328,2676,*42
$RQOBS,000009.8839,39255,2550,*4A
$RQOBS,000009.8955,39292,2519,*47
$RQOBS,000009.9071,39375,2552,*4E
$RQOBS,000009.9187,39307,2412,*46
$RQOBS,000009.9303,39357,2393,*43
$RQOBS,000009.9419,39393,2494,*47
$RQOBS,000009.9535,39236,2534,*4D
$RQOBS,000009.9651,39270,2274,*4D
$RQOBS,000009.9767,39281,2407,*45
$RQOBS,000009.9883,39253,2712,*48
$RQOBS,000009.9999,39232,2562,*40
$RQOBS,000010.0115,39224,2537,*4A
$RQOBS,000010.0231,39262,2477,*48
$RQOBS,000010.0347,39175,2408,*45
$RQOBS,000010.0463,39238,2506,*41
$RQOBS,000010.0579,39273,2736,*45
$RQOBS,000010.0695,39210,2785,*49
$RQOBS,000010.0811,39176,2643,*43
$RQOBS,000010.0927,39278,2558,*43
$RQOBS,000010.1043,39358,2629,*4F
$RQOBS,000010.1159,39342,2590,*4F
$RQOBS,000010.1275,39324,2729,*42
$RQOBS,000010.1391,39381,2676,*4D
$RQOBS,000010.1507,39339,2482,*4E
$RQOBS,000010.1623,39305,2536,*4A
$RQOBS,000010.1739,39268,2602,*4E
$RQOBS,000010.1855,39154,2569,*49
$RQOBS,000010.1971,39180,2310,*4F
$RQOBS,000010.2086,39329,2366,*4D
$RQOBS,000010.2202,39286,2643,*45
$RQOBS,000010.2319,39323,2860,*4F
$RQOBS,000010.2434,39314,2739,*40
$RQOBS,000010.2550,39349,2698,*41
$RQOBS,000010.2666,39261,2546,*4C
$RQOBS,000010.2782,39275,2522,*40
$RQOBS,000010.2898,39315,2567,*42
$RQOBS,000010.3014,39173,2475,*4F
$RQOBS,000010.3131,39238,2311,*40
$RQOBS,000010.3246,39341,2505,*4F
$RQOBS,000010.3362,39302,2452,*4C
$RQOBS,000010.3478,39300,2359,*4E
$RQOBS,000010.3594,39455,2465,*42
$RQOBS,000010.3710,39417,2768,*44
$RQOBS,000010.3826,39267,2739,*4B
$RQOBS,000010.3942,39351,2491,*4D
$RQOBS,000010.4058,39373,2529,*4A
$RQOBS,000010.4174,39299,2458,*47
$RQOBS,000010.4290,39276,2464,*40
$RQOBS,000010.4406,39260,2677,*4E
$RQOBS,000010.4522,39192,2694,*4A
$RQOBS,000010.4638,39310,2585,*49
$RQOBS,000010.4754,39350,2634,*4F
$RQOBS,000010.4870,39288,2668,*4B
$RQOBS,000010.4986,39201,2558,*42
$RQOBS,000010.5102,39161,2471,*48
$RQOBS,000010.5218,39173,2556,*47
$RQOBS,000010.5334,39249,2651,*46
$RQOBS,000010.5450,39208,2725,*44
$RQOBS,000010.5566,39286,2788,*41
$RQOBS,000010.5682,39360,2589,*42
$RQOBS,000010.5798,39284,2500,*42
$RQOBS,000010.5914,39143,2523,*41
$RQOBS,000010.6030,39247,2517,*4D
$RQOBS,000010.6146,39373,2459,*40
$RQOBS,000010.6262,39204,2422,*48
$RQOBS,000010.6378,39138,2526,*4B
$RQOBS,000010.6494,39228,2648,*47
$RQOBS,000010.6610,39359,2769,*4C
$RQOBS,000010.6726,39307,2704,*48
$RQOBS,000010.6842,39219,2932,*40
$RQOBS,000010.6958,39286,2730,*40
$RQOBS,000010.7074,39253,2537,*4B
$RQOBS,000010.7190,39320,2599,*41
$RQOBS,000010.7306,39438,2507,*45
$RQOBS,000010.7422,39425,2545,*4E
$RQOBS,000010.7538,39297,2722,*48
$RQOBS,000010.7654,39303,2638,*47
$RQOBS,000010.7770,39284,2316,*47
$RQOBS,000010.7886,39323,2340,*4E
$RQOBS,000010.8001,39163,2576,*43
$RQOBS,000010.8118,39125,2473,*4C
$RQOBS,000010.8233,39309,2451,*4A
$RQOBS,000010.8349,39290,2635,*47
$RQOBS,000010.8465,39306,2567,*44
$RQOBS,000010.8581,39319,2458,*4C
$RQOBS,000010.8697,39282,2470,*41
$RQOBS,000010.8813,39310,2638,*47
$RQOBS,000010.8929,39480,2644,*4A
$RQOBS,000010.9045,39417,2644,*46
$RQOBS,000010.9161,39288,2653,*47
$RQOBS,000010.9277,39343,2689,*42
$RQOBS,000010.9393,39349,2625,*45
$RQOBS,000010.9509,39298,2525,*4E
$RQOBS,000010.9625,39221,2517,*40
$RQOBS,000010.9741,39255,2547,*45
$RQOBS,000010.9857,39225,2541,*4C
$RQOBS,000010.9973,39298,2505,*4D
$RQOBS,000011.0089,39268,2495,*4E
$RQOBS,000011.0205,39304,2434,*48
$RQOBS,000011.0321,39324,2489,*4B
$RQOBS,000011.0437,39357,2366,*49
$RQOBS,000011.0553,39412,2515,*4E
$RQOBS,000011.0669,39390,2596,*42
$RQOBS,000011.0785,39389,2450,*42
$RQOBS,000011.0901,39435,2506,*42
$RQOBS,000011.1016,39494,2411,*40
$RQOBS,000011.1133,39345,2405,*48
$RQOBS,000011.1249,39374,2533,*40
$RQOBS,000011.1365,39431,2425,*4F
$RQOBS,000011.1481,39450,2546,*41
$RQOBS,000011.1597,39317,2556,*42
$RQOBS,000011.1712,39272,2549,*41
$RQOBS,000011.1829,39355,2535,*49
$RQOBS,000011.1944,39354,2435,*43
$RQOBS,000011.2060,39278,2449,*4B
$RQOBS,000011.2176,39307,2478,*46
$RQOBS,000011.2292,39241,2414,*46
$RQOBS,000011.2408,39186,2429,*45
$RQOBS,000011.2524,39332,2516,*4A
$RQOBS,000011.2642,39318,2517,*40
$RQOBS,000011.2756,39424,2583,*41
$RQOBS,000011.2872,39329,2574,*4A
$RQOBS,000011.2988,39283,2471,*4B
$RQOBS,000011.3104,39259,2487,*48
$RQOBS,000011.3220,39383,2511,*45
$RQOBS,000011.3336,39468,2545,*40
$RQOBS,000011.3452,39541,2380,*40
$RQOBS,000011.3568,39400,2314,*41
$RQOBS,000011.3684,39368,2361,*4B
$RQOBS,000011.3800,39294,2308,*44
$RQOBS,000011.3916,39229,2284,*41
$RQOBS,000011.4032,39324,2369,*47
$RQOBS,000011.4148,39485,2301,*49
$RQOBS,000011.4264,39392,2390,*4D
$RQOBS,000011.4380,39343,2444,*44
$RQOBS,000011.4496,39341,2471,*40
$RQOBS,000011.4612,39385,2487,*4F
$RQOBS,000011.4728,39391,2574,*4F
$RQOBS,000011.4844,39315,2418,*4D
$RQOBS,000011.4960,39375,2267,*42
$RQOBS,000011.5076,39386,2277,*40
$RQOBS,000011.5192,39249,2546,*4C
$RQOBS,000011.5308,39318,2552,*4D
$RQOBS,000011.5424,39355,2362,*48
$RQOBS,000011.5539,39277,2472,*42
$RQOBS,000011.5655,39243,2720,*48
$RQOBS,000011.5771,39280,2453,*47
$RQOBS,000011.5887,39414,2324,*4D
$RQOBS,000011.6003,39425,2340,*4A
$RQOBS,000011.6119,39406,2431,*40
$RQOBS,000011.6235,39323,2562,*4A
$RQOBS,000011.6351,39291,2556,*46
$RQOBS,000011.6467,39381,2473,*42
$RQOBS,000011.6583,39413,2391,*4E
$RQOBS,000011.6699,39319,2326,*47
$RQOBS,000011.6815,39246,2320,*40
$RQOBS,000011.6931,39211,2517,*47
$RQOBS,000011.7047,39301,2405,*4C
$RQOBS,000011.7163,39426,2315,*4F
$RQOBS,000011.7279,39452,2327,*45
$RQOBS,000011.7397,39468,2338,*43
$RQOBS,000011.7511,39473,2336,*4F
$RQOBS,000011.7627,39276,2369,*40
$RQOBS,000011.7743,39205,2345,*49
$RQOBS,000011.7859,39065,2395,*44
$RQOBS,000011.7975,39134,2438,*4E
$RQOBS,000011.8091,39258,2355,*47
$RQOBS,000011.8207,39236,2355,*42
$RQOBS,000011.8323,39338,2407,*4A
$RQOBS,000011.8439,39384,2408,*4E
$RQOBS,000011.8555,39181,2420,*48
$RQOBS,000011.8670,39203,2449,*4A
$RQOBS,000011.8787,39335,2436,*4F
$RQOBS,000011.8902,39347,2486,*42
$RQOBS,000011.9018,39308,2369,*4C
$RQOBS,000011.9134,39346,2247,*44
$RQOBS,000011.9250,39176,2416,*46
$RQOBS,000011.9366,39153,2428,*48
$RQOBS,000011.9482,39372,2404,*4A
$RQOBS,000011.9598,39451,2396,*4A
$RQOBS,000011.9714,39315,2401,*42
$RQOBS,000011.9830,39246,2313,*48
$RQOBS,000011.9946,39234,2454,*49
$RQOBS,000012.0062,39190,2596,*4E
$RQOBS,000012.0178,39292,2683,*42
$RQOBS,000012.0294,39222,2501,*41
$RQOBS,000012.0410,39402,2505,*4B
$RQOBS,000012.0526,39266,2431,*4D
$RQOBS,000012.0642,39149,2368,*49
$RQOBS,000012.0758,39302,2333,*40
$RQOBS,000012.0874,39275,2294,*4C
$RQOBS,000012.0990,39380,2360,*46
$RQOBS,000012.1106,39494,2412,*40
$RQOBS,000012.1222,39294,2561,*46
$RQOBS,000012.1338,39355,2524,*41
$RQOBS,000012.1454,39503,2387,*46
$RQOBS,000012.1570,39479,2478,*4A
$RQOBS,000012.1686,39394,2347,*4F
$RQOBS,000012.1802,39489,2321,*46
$RQOBS,000012.1918,39382,2434,*43
$RQOBS,000012.2033,39286,2336,*40
$RQOBS,000012.2149,39283,2315,*48
$RQOBS,000012.2265,39307,2378,*43
$RQOBS,000012.2381,39413,2417,*44
$RQOBS,000012.2497,39463,2698,*46
$RQOBS,000012.2613,39438,2544,*44
$RQOBS,000012.2729,39433,2401,*47
$RQOBS,000012.2845,39484,2457,*4D
$RQOBS,000012.2961,39571,2583,*49
$RQOBS,000012.3077,39567,2552,*4D
$RQOBS,000012.3193,39400,2431,*42
$RQOBS,000012.3309,39327,2433,*43
$RQOBS,000012.3425,39249,2281,*4C
$RQOBS,000012.3541,39144,2167,*4A
$RQOBS,000012.3657,39406,2248,*43
$RQOBS,000012.3773,39358,2256,*47
$RQOBS,000012.3889,39151,2403,*40
$RQOBS,000012.4005,39283,2244,*42
$RQOBS,000012.4121,39374,2057,*4C
$RQOBS,000012.4237,39342,2196,*41
$RQOBS,000012.4353,39526,2320,*49
$RQOBS,000012.4469,39435,2442,*47
$RQOBS,000012.4585,39330,2435,*46
$RQOBS,000012.4701,39301,2296,*45
$RQOBS,000012.4817,39264,2487,*49
$RQOBS,000012.4933,39253,2453,*43
$RQOBS,000012.5049,39383,2079,*46
$RQOBS,000012.5165,39400,2171,*4C
$RQOBS,000012.5281,39378,2401,*4F
$RQOBS,000012.5397,39389,2259,*4C
$RQOBS,000012.5513,39281,2270,*44
$RQOBS,000012.5629,39341,2407,*45
$RQOBS,000012.5745,39451,2365,*4B
$RQOBS,000012.5861,39391,2478,*42
$RQOBS,000012.5977,39241,2387,*4F
$RQOBS,000012.6093,39286,2444,*4C
$RQOBS,000012.6209,39487,2415,*4E
$RQOBS,000012.6324,39425,2236,*4F
$RQOBS,000012.6440,39444,2174,*48
$RQOBS,000012.6556,39446,2253,*4A
$RQOBS,000012.6672,39298,2213,*4E
$RQOBS,000012.6788,39257,2239,*41
$RQOBS,000012.6904,39409,2098,*4F
$RQOBS,000012.7020,39377,2057,*4C
$RQOBS,000012.7136,39315,1980,*4E
$RQOBS,000012.7252,39325,2188,*4F
$RQOBS,000012.7368,39237,2285,*4B
$RQOBS,000012.7484,39268,2320,*4A
$RQOBS,000012.7600,39323,2366,*48
$RQOBS,000012.7716,39281,2146,*47
$RQOBS,000012.7832,39287,2273,*4D
$RQOBS,000012.7948,39397,2392,*4F
$RQOBS,000012.8064,39422,2312,*46
$RQOBS,000012.8180,39335,2156,*4E
$RQOBS,000012.8296,39352,2225,*4C
$RQOBS,000012.8412,39342,2218,*49
$RQOBS,000012.8528,39372,2195,*44
$RQOBS,000012.8644,39435,2341,*42
$RQOBS,000012.8760,39342,2282,*4C
$RQOBS,000012.8876,39384,2156,*44
$RQOBS,000012.8992,39230,2090,*4A
$RQOBS,000012.9108,39191,1938,*40
$RQOBS,000012.9224,39269,1944,*42
$RQOBS,000012.9340,39260,2103,*40
$RQOBS,000012.9455,39321,2337,*42
$RQOBS,000012.9572,39306,2340,*43
$RQOBS,000012.9687,39333,2290,*40
$RQOBS,000012.9803,39271,2023,*4F
$RQOBS,000012.9919,39233,2125,*44
$RQOBS,000013.0035,39283,2336,*40
$RQOBS,000013.0151,39344,2324,*4A
$RQOBS,000013.0267,39381,2179,*4F
$RQOBS,000013.0383,39371,2135,*43
$RQOBS,000013.0499,39415,2378,*41
$RQOBS,000013.0615,39443,2250,*4F
$RQOBS,000013.0731,39431,2097,*44
$RQOBS,000013.0847,39320,2224,*47
$RQOBS,000013.0963,39347,2254,*46
$RQOBS,000013.1079,39363,2285,*4F
$RQOBS,000013.1195,39293,2286,*41
$RQOBS,000013.1311,39359,2107,*42
$RQOBS,000013.1427,39183,2040,*47
$RQOBS,000013.1543,39260,2177,*4F
$RQOBS,000013.1659,39338,2299,*48
$RQOBS,000013.1775,39345,2376,*4D
$RQOBS,000013.1891,39300,2289,*48
$RQOBS,000013.2007,39284,2231,*42
$RQOBS,000013.2123,39260,2170,*49
$RQOBS,000013.2239,39264,2359,*4C
$RQOBS,000013.2355,39288,2422,*4E
$RQOBS,000013.2471,39285,2189,*46
$RQOBS,000013.2587,39299,2163,*47
$RQOBS,000013.2703,39169,2360,*44
$RQOBS,000013.2819,39243,2327,*48
$RQOBS,000013.2935,39371,2150,*45
$RQOBS,000013.3051,39347,2268,*42
$RQOBS,000013.3167,39276,2221,*48
$RQOBS,000013.3283,39356,2123,*43
$RQOBS,000013.3399,39443,2151,*4F
$RQOBS,000013.3514,39359,2347,*45
$RQOBS,000013.3631,39305,2274,*49
$RQOBS,000013.3746,39273,2212,*48
$RQOBS,000013.3862,39246,2180,*4F
$RQOBS,000013.3978,39268,2183,*4A
$RQOBS,000013.4094,39334,2174,*46
$RQOBS,000013.4210,39186,2118,*49
$RQOBS,000013.4326,39138,2100,*41
$RQOBS,000013.4442,39157,2261,*49
$RQOBS,000013.4558,39061,2199,*43
$RQOBS,000013.4674,39209,2168,*4C
$RQOBS,000013.4790,39267,2316,*44
$RQOBS,000013.4906,39225,2315,*40
$RQOBS,000013.5022,39223,2145,*4F
$RQOBS,000013.5138,39325,2058,*4F
$RQOBS,000013.5254,39253,2199,*4A
$RQOBS,000013.5370,39260,2196,*42
$RQOBS,000013.5486,39254,2262,*43
$RQOBS,000013.5602,39197,2161,*41
$RQOBS,000013.5718,39225,2284,*49
$RQOBS,000013.5834,39264,2361,*47
$RQOBS,000013.5950,39208,2157,*49
$RQOBS,000013.6066,39220,2026,*4B
$RQOBS,000013.6182,39245,2019,*4F
$RQOBS,000013.6298,39233,2252,*4B
$RQOBS,000013.6414,39273,2185,*44
$RQOBS,000013.6530,39395,2312,*46
$RQOBS,000013.6646,39301,2443,*4A
$RQOBS,000013.6761,39212,2539,*41
$RQOBS,000013.6877,39332,2441,*44
$RQOBS,000013.6993,39361,2291,*42
$RQOBS,000013.7109,39198,2201,*45
$RQOBS,000013.7225,39244,2163,*4D
$RQOBS,000013.7341,39374,2110,*48
$RQOBS,000013.7457,39311,2222,*49
$RQOBS,000013.7573,39221,2197,*41
$RQOBS,000013.7689,39157,2182,*41
$RQOBS,000013.7805,39279,2334,*4B
$RQOBS,000013.7921,39285,2344,*48
$RQOBS,000013.8037,39279,2315,*4E
$RQOBS,000013.8153,39269,2199,*4A
$RQOBS,000013.8269,39296,2140,*44
$RQOBS,000013.8385,39188,2130,*4C
$RQOBS,000013.8501,39049,2281,*43
$RQOBS,000013.8617,39212,2412,*47
$RQOBS,000013.8733,39297,2252,*4F
$RQOBS,000013.8849,39268,2109,*40
$RQOBS,000013.8965,39165,2165,*4B
$RQOBS,000013.9081,39320,2159,*45
$RQOBS,000013.9197,39379,2234,*47
$RQOBS,000013.9313,39371,2270,*41
$RQOBS,000013.9429,39393,2269,*4B
$RQOBS,000013.9545,39326,2248,*4D
$RQOBS,000013.9661,39287,2241,*4B
$RQOBS,000013.9777,39343,2159,*4E
$RQOBS,000013.9893,39360,2231,*47
$RQOBS,000014.0009,39281,2205,*4B
$RQOBS,000014.0124,39244,2175,*48
$RQOBS,000014.0241,39081,2138,*4A
$RQOBS,000014.0357,39114,2110,*4B
$RQOBS,000014.0473,39290,2145,*45
$RQOBS,000014.0589,39429,2120,*46
$RQOBS,000014.0705,39351,1989,*40
$RQOBS,000014.0821,39288,2192,*4D
$RQOBS,000014.0937,39255,2211,*43
$RQOBS,000014.1053,39131,2123,*4A
$RQOBS,000014.1169,39211,2328,*4A
$RQOBS,000014.1285,39321,2407,*43
$RQOBS,000014.1401,39353,2337,*48
$RQOBS,000014.1517,39345,2193,*45
$RQOBS,000014.1633,39286,2176,*45
$RQOBS,000014.1749,39240,2267,*40
$RQOBS,000014.1865,39224,2204,*46
$RQOBS,000014.1981,39282,2150,*43
$RQOBS,000014.2097,39330,2193,*49
$RQOBS,000014.2213,39380,2185,*4B
$RQOBS,000014.2329,39390,2039,*44
$RQOBS,000014.2445,39331,2028,*42
$RQOBS,000014.2560,39201,2282,*44
$RQOBS,000014.2677,39269,2321,*47
$RQOBS,000014.2792,39452,2268,*4F
$RQOBS,000014.2909,39467,2221,*48
$RQOBS,000014.3024,39436,2027,*4F
$RQOBS,000014.3140,39381,2067,*43
$RQOBS,000014.3256,39416,2287,*42
$RQOBS,000014.3372,39459,2167,*43
$RQOBS,000014.3488,39283,2256,*41
$RQOBS,000014.3604,39176,2217,*4B
$RQOBS,000014.3720,39406,2137,*4F
$RQOBS,000014.3836,39444,2205,*43
$RQOBS,000014.3952,39442,2172,*45
$RQOBS,000014.4068,39410,2078,*4E
$RQOBS,000014.4184,39192,1952,*40
$RQOBS,000014.4300,39096,1925,*4B
$RQOBS,000014.4416,39293,2027,*44
$RQOBS,000014.4532,39307,2023,*4B
$RQOBS,000014.4648,39331,1799,*45
$RQOBS,000014.4764,39323,1961,*40
$RQOBS,000014.4880,39340,2129,*47
$RQOBS,000014.4996,39218,2107,*41
$RQOBS,000014.5112,39302,1998,*43
$RQOBS,000014.5228,39242,1922,*4D
$RQOBS,000014.5344,39293,1890,*42
$RQOBS,000014.5460,39396,1846,*4C
$RQOBS,000014.5576,39444,1848,*4C
